,scientific_name,taxonomic_id,rank,organism_name_x,genome availability,salinity concentration/range(w/v),halotolerance classification,unnamed: 0_x,metasub_offa,metasub_new_york_city,metasub_rio_de_janeiro,metasub_fairbanks,metasub_porto,metasub_auckland,metasub_hamilton,metasub_sacramento,metasub_santiago,metasub_berlin,metasub_bogota,metasub_tokyo,metasub_ilorin,metasub_denver,metasub_lands_end,metasub_birmingham,metasub_newcastle,metasub_bury,metasub_eden,metasub_edinborough,metasub_jaywick,metasub_eastbourne,metasub_bradford,metasub_bristol,metasub_other_x,metasub_belfast,metasub_swansea,metasub_islington,metasub_kensington,metasub_cairngorm,metasub_pos_control,metasub_neg_control,metasub_london,metasub_kyiv,metasub_singapore,metasub_other_control,metasub_sao paulo,metasub_fukuoka,metasub_san francisco,metasub_taipei,metasub_yamaguchi,metasub_minneapolis,metasub_baltimore,metasub_brisbane,metasub_tsuruoka,metasub_san_francisco,metasub_sendai,metasub_antarctica,metasub_lisbon,metasub_doha,metasub_hong_kong,metasub_oslo,metasub_control_x,metasub_stockholm,metasub_paris,metasub_hanoi,metasub_sao_paulo,metasub_vienna,metasub_sofia,metasub_naples,metasub_marseille,metasub_seoul,metasub_st_louis,metasub_zurich,metasub_kuala_lumpur,metasub_barcelona,unnamed: 0_y,metasub_sub_saharan_africa,metasub_north_america,metasub_south_america,metasub_europe,metasub_oceania,metasub_east_asia,metasub_middle_east,unnamed: 0,metasub_wood,metasub_rubber,metasub_metal,metasub_leather,metasub_tile,metasub_other_y,metasub_plastic,metasub_glass,metasub_stainless steel,metasub_fabric,metasub_concrete,metasub_marble,metasub_marble-like,metasub_faux leather,metasub_(faux?) leather,metasub_bmat,metasub_carpet,metasub_metal and marble,metasub_vinyl,metasub_painted_metal,metasub_metal_plastic,metasub_granite,metasub_-,metasub_metal_wood,metasub_pvc,"metasub_metal, painted plastic, plastic",metasub_air control,metasub_air,metasub_positive control zymo,metasub_control air,metasub_negative control (air),metasub_metal/rubber,metasub_negative control,metasub_metal rubber,metasub_stone,metasub_polyester,metasub_touchscreen surface,metasub_skin,metasub_plaster,metasub_cloth,metasub_artificial fiber,metasub_copper wire,metasub_asbestos,metasub_rope,metasub_plastic wool like belt,metasub_tiles,metasub_paper,metasub_chair,metasub_plastic and glass,metasub_leather seat,metasub_positive control,metasub_water,metasub_ceramic,metasub_fake leather,metasub_control_y,metasub_metal/plastic,metasub_not identified,metasub_flesh,metasub_human hand,metasub_hand,metasub_metal with wooden handle,metasub_painted wood,metasub_seat,metasub_floor,metasub_glass rubber plastic,metasub_cement,metasub_synthetic leather,metasub_cell cover and screen,metasub_plastic and rubber,metasub_synthetic,metasub_formica,metasub_metal and formica,metasub_cell-phone screen and plastic cover,metasub_(probable) polypropylene fiber,metasub_pole,metasub_carpet fabric,virus tax id,virus name,virus lineage,refseq id,kegg genome,kegg disease,disease,host tax id,host name,host lineage,pmid,evidence,sample type,source organism,organism_name_y,gram_stain,gram_stain_citation,microbiome_location,microbiome_location_citation,antimicrobial_susceptibility,antimicrobial_susceptibility_citation,optimal_temperature,optimal_temperature_citation,extreme_environment,extreme_environment_citation,biofilm_forming,biofilm_forming_citation,optimal_ph,optimal_ph_citation,animal_pathogen,animal_pathogen_citation,spore_forming,spore_forming_citation,pathogenicity,pathogenicity_citation,plant_pathogen,non_null
36055,Fusarium graminearum,5518,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687917.0,Fusarium graminearum dsRNA mycovirus-3,Viruses; dsRNA viruses; unclassified dsRNA viruses,NC_013469,,,,5518.0,Fusarium graminearum,Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Nectriaceae; Fusarium; Fusarium sambucinum species complex,,"NCBI Virus, RefSeq",,,Fusarium graminearum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,33
36056,Fusarium graminearum,5518,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687918.0,Fusarium graminearum dsRNA mycovirus-4,Viruses; dsRNA viruses; unclassified dsRNA viruses,"NC_013470, NC_013471",,,,5518.0,Fusarium graminearum,Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Nectriaceae; Fusarium; Fusarium sambucinum species complex,,"NCBI Virus, RefSeq",,,Fusarium graminearum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,33
36057,Fusarium graminearum,5518,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1284208.0,Fusarium graminearum hypovirus 1,Viruses; dsRNA viruses; Hypoviridae; Hypovirus; unclassified Hypovirus,NC_023680,,,,5518.0,Fusarium graminearum,Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Nectriaceae; Fusarium; Fusarium sambucinum species complex,,"NCBI Virus, RefSeq",,,Fusarium graminearum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,33
36058,Fusarium graminearum,5518,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1640379.0,Fusarium graminearum hypovirus 2,Viruses; dsRNA viruses; Hypoviridae; Hypovirus; unclassified Hypovirus,NC_026813,,,,5518.0,Fusarium graminearum,Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Nectriaceae; Fusarium; Fusarium sambucinum species complex,,"NCBI Virus, RefSeq",,,Fusarium graminearum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,33
36059,Fusarium graminearum,5518,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1809243.0,Fusarium graminearum mycotymovirus 1,"Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; unclassified Tymovirales",NC_040784,,,,5518.0,Fusarium graminearum,Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Nectriaceae; Fusarium; Fusarium sambucinum species complex,,"NCBI Virus, RefSeq",,,Fusarium graminearum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,33
37100,Penicillium janczewskii,121612,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1755792.0,Penicillium janczewskii chrysovirus 1,Viruses; dsRNA viruses; Chrysoviridae; Chrysovirus; unclassified Chrysovirus,"NC_028495, NC_028496, NC_028497, NC_028500",,,,121612.0,Penicillium janczewskii,Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Eurotiomycetes; Eurotiomycetidae; Eurotiales; Aspergillaceae; Penicillium,,"NCBI Virus, RefSeq",,,,,,,,,,,,,,,,,,,,,,,,,11
37205,Aspergillus ochraceus,40380,species,Aspergillus ochraceus,no,satd,Extreme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216371.0,Penicillium stoloniferum virus S,Viruses; dsRNA viruses; Partitiviridae; Gammapartitivirus,"NC_005976, NC_005977",,,,40380.0,Aspergillus ochraceus,Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Eurotiomycetes; Eurotiomycetidae; Eurotiales; Aspergillaceae; Aspergillus,14618085,Literature,,,,,,,,,,,,,,,,,,,,,,,,,16
38381,Trichoderma atroviride,63577,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1934322.0,Trichoderma atroviride mycovirus,Viruses; dsRNA viruses; unclassified dsRNA viruses,NC_033415,,,,63577.0,Trichoderma atroviride,Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Hypocreaceae; Trichoderma,,"NCBI Virus, RefSeq",,,,,,,,,,,,,,,,,,,,,,,,,11
41216,Debaryomyces tyrocola,522358,species,Debaryomyces tyrocola,no,0.15,Moderate ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
41298,Moniliophthora perniciosa,153609,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moniliophthora perniciosa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25
42260,Stemphylium lycopersici,183478,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2499625.0,Stemphylium lycopersici mycovirus,Viruses; unclassified RNA viruses,"NC_040515, NC_040516, NC_040517, NC_040518",,,,183478.0,Stemphylium lycopersici,Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Dothideomycetes; Pleosporomycetidae; Pleosporales; Pleosporineae; Pleosporaceae; Stemphylium,,"NCBI Virus, RefSeq",,,,,,,,,,,,,,,,,,,,,,,,,11
42685,Rhizophagus irregularis,588596,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2320186.0,Rhizophagus irregularis mitovirus 1,"Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Narnaviridae; Mitovirus; unclassified Mitovirus",NC_040585,,,,588596.0,Rhizophagus irregularis,Eukaryota; Fungi; Mucoromycota; Glomeromycotina; Glomeromycetes; Glomerales; Glomeraceae; Rhizophagus,,"NCBI Virus, RefSeq",,,,,,,,,,,,,,,,,,,,,,,,,11
43808,Hypomyces,5130,genus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11988.0,Turnip crinkle virus,"Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tombusviridae; Betacarmovirus",NC_003821,T40279,,,5130.0,Hypomyces,Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Hypocreaceae,,UniProt,,,,,,,,,,,,,,,,,,,,,,,,,12
44612,Sugiyamaella lignohabitans,796027,species,,,,,Sugiyamaella lignohabitans,Rarely Observed,Fairly Observed,Mostly Observed,Fairly Observed,Mostly Observed,Rarely Observed,Rarely Observed,Always Observed,Mostly Observed,Mostly Observed,Mostly Observed,Fairly Observed,Fairly Observed,Mostly Observed,Fairly Observed,Rarely Observed,Rarely Observed,Rarely Observed,Rarely Observed,Fairly Observed,Rarely Observed,Fairly Observed,Fairly Observed,Fairly Observed,Never Observed,Fairly Observed,Fairly Observed,Never Observed,Mostly Observed,Fairly Observed,Fairly Observed,Never Observed,Fairly Observed,Mostly Observed,Mostly Observed,Rarely Observed,Never Observed,Never Observed,Always Observed,Fairly Observed,Fairly Observed,Fairly Observed,Mostly Observed,Fairly Observed,Always Observed,Fairly Observed,Mostly Observed,Fairly Observed,Rarely Observed,Fairly Observed,Fairly Observed,Always Observed,Never Observed,Mostly Observed,Always Observed,Mostly Observed,Fairly Observed,Mostly Observed,Mostly Observed,Mostly Observed,Always Observed,Fairly Observed,Always Observed,Mostly Observed,Fairly Observed,Fairly Observed,Sugiyamaella lignohabitans,Fairly Observed,Fairly Observed,Mostly Observed,Fairly Observed,Rarely Observed,Fairly Observed,Fairly Observed,Sugiyamaella lignohabitans,Fairly Observed,Fairly Observed,Fairly Observed,Fairly Observed,Mostly Observed,Fairly Observed,Fairly Observed,Fairly Observed,Mostly Observed,Fairly Observed,Fairly Observed,Always Observed,Never Observed,Rarely Observed,Always Observed,Always Observed,Always Observed,Always Observed,Mostly Observed,Mostly Observed,Mostly Observed,Mostly Observed,Fairly Observed,Rarely Observed,Fairly Observed,Always Observed,Never Observed,Rarely Observed,Always Observed,Never Observed,Never Observed,Always Observed,Never Observed,Always Observed,Mostly Observed,Mostly Observed,Always Observed,Fairly Observed,Always Observed,Fairly Observed,Always Observed,Always Observed,Never Observed,Always Observed,Always Observed,Always Observed,Fairly Observed,Always Observed,Always Observed,Always Observed,Always Observed,Fairly Observed,Fairly Observed,Always Observed,Never Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Mostly Observed,Always Observed,Never Observed,Never Observed,Always Observed,Always Observed,Always Observed,Never Observed,Always Observed,Never Observed,Always Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155
46166,Torulaspora delbrueckii,4950,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1736634.0,Torulaspora delbrueckii dsRNA Mbarr-1 killer virus,Viruses; unclassified viruses,NC_028095,,,,4950.0,Torulaspora delbrueckii,Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Torulaspora,,,,,Torulaspora delbrueckii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32
46183,Schizosaccharomyces pombe,4896,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schizosaccharomyces pombe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
46284,Eremothecium cymbalariae,45285,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eremothecium cymbalariae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25
47210,Thielavia terrestris,35720,species,,,,,Thielavia terrestris,Always Observed,Fairly Observed,Always Observed,Mostly Observed,Always Observed,Fairly Observed,Fairly Observed,Always Observed,Mostly Observed,Always Observed,Always Observed,Mostly Observed,Mostly Observed,Always Observed,Always Observed,Always Observed,Mostly Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Mostly Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Fairly Observed,Mostly Observed,Always Observed,Mostly Observed,Mostly Observed,Fairly Observed,Always Observed,Always Observed,Mostly Observed,Mostly Observed,Mostly Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Fairly Observed,Mostly Observed,Mostly Observed,Always Observed,Fairly Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Mostly Observed,Mostly Observed,Mostly Observed,Thielavia terrestris,Mostly Observed,Fairly Observed,Mostly Observed,Mostly Observed,Fairly Observed,Mostly Observed,Mostly Observed,Thielavia terrestris,Mostly Observed,Mostly Observed,Mostly Observed,Mostly Observed,Always Observed,Mostly Observed,Mostly Observed,Mostly Observed,Mostly Observed,Always Observed,Mostly Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Mostly Observed,Mostly Observed,Always Observed,Mostly Observed,Mostly Observed,Always Observed,Always Observed,Always Observed,Fairly Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Never Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,Always Observed,,,,,,,,,,,,,,,Thielavia terrestris,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,177
47879,Talaromyces marneffei,37727,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Talaromyces marneffei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25
47922,Endoconidiophora resinifera,1580851,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674982.0,Ceratocystis resinifera virus 1,Viruses; dsRNA viruses; Partitiviridae; Betapartitivirus,"NC_010754, NC_010755",,,,1580851.0,Endoconidiophora resinifera,Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Microascales; Ceratocystidaceae; Endoconidiophora,,,,,,,,,,,,,,,,,,,,,,,,,,,10
48790,Atkinsonella hypoxylon,47741,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37961.0,Atkinsonella hypoxylon virus,Viruses; dsRNA viruses; Partitiviridae; Betapartitivirus,"NC_003470, NC_003471",,,,47741.0,Atkinsonella hypoxylon,Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Clavicipitaceae; Atkinsonella,7782774,"Literature, UniProt",,,,,,,,,,,,,,,,,,,,,,,,,12
49160,Cryptococcus neoformans,5207,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cryptococcus neoformans,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,25
49800,Clavispora lusitaniae,36911,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clavispora lusitaniae,0.0,0.0,1.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25
52089,Tuber melanosporum,39416,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tuber melanosporum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25
54430,Podospora anserina,5145,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Podospora anserina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25
54825,Chytridiomycetes,451435,class,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1520332.0,Blueberry mosaic associated virus,Viruses; ssRNA viruses; ssRNA negative-strand viruses; Negarnaviricota; Haploviricotina; Milneviricetes; Serpentovirales; Aspiviridae; Ophiovirus; Blueberry mosaic associated ophiovirus,NC_024476,,,,451435.0,Chytridiomycetes,Eukaryota; Fungi; Chytridiomycota,24874194,Literature,,,,,,,,,,,,,,,,,,,,,,,,,12
55397,Parastagonospora nodorum,13684,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parastagonospora nodorum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25
56040,Sclerotinia minor,38451,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2316144.0,Sclerotinia minor endornavirus 1,Viruses; dsRNA viruses; Endornaviridae; unclassified Endornaviridae,NC_040631,,,,38451.0,Sclerotinia minor,Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Leotiomycetes; Helotiales; Sclerotiniaceae; Sclerotinia,,"NCBI Virus, RefSeq",,,,,,,,,,,,,,,,,,,,,,,,,11
56320,Cordyceps javanica,43265,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1930960.0,Isaria javanica chrysovirus 1,Viruses; dsRNA viruses; Chrysoviridae; Chrysovirus; unclassified Chrysovirus,"NC_033277, NC_033278, NC_033317, NC_033318",,,,43265.0,Cordyceps javanica,Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Cordycipitaceae; Cordyceps,,"NCBI Virus, RefSeq",,,,,,,,,,,,,,,,,,,,,,,,,11
