Genus,Atacama.Desert...ID.10360,Hawaii.Volcanic.Soil...ID.1579,Panama.Soil...ID.1716,Canadian.MetaMicrobiome...ID.632,Serpentinite.Hosted.Microbiome...ID.713,Polluted.Polar.Coastal.Sediments...ID.1198,McMurdo.Lakes...ID.638,Great.Lake.Microbiome...ID.1041,Global.Coral.Microbiome.Project...ID.10895,Tara.Counts,Vulcano.Counts,Polar.Counts,Phyllo.Counts,Panama.Counts,Lakes.Counts,Hawaii.Counts,Costa.Counts,Air.Counts,Arabic.Counts,Thar.Counts,Antarctic.Counts
Natronomonas,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
Nautella,0,0,0,0,0,0,0,0,0,663,0,2,0,0,0,0,0,0,0,0,7
Navicula,0,0,0,1,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ND137,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
Nebulobacter,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Necropsobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Nectria,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Neisseria,0,0,0,0,4,0,0,0,0,107,1,0,0,0,64,10,0,2,0,0,8
Neoasaia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
Neochlamydia,0,12,1,3,204,0,0,3,1,6,0,0,0,0,0,0,0,0,0,0,0
Neorickettsia,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Nephrolepis,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nephroselmis,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neptuniibacter,0,0,0,0,0,0,0,0,0,299,0,1,0,0,0,0,0,0,0,0,0
Neptunomonas,0,0,0,0,0,0,0,0,0,1394,0,1515,0,0,0,0,0,0,0,0,2
Nereida,0,0,0,0,0,0,0,0,0,739,0,0,0,0,0,0,0,0,0,0,0
Nesiotobacter,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0
Nesterenkonia,0,1,0,0,3,0,0,0,0,13,0,0,12,0,0,0,0,0,0,0,5
Neurospora,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Nevskia,0,0,0,0,0,0,0,0,0,10,2,5,1,62,0,0,1,0,1,1,4
Niabella,0,0,0,0,0,0,0,0,0,1,2,34,3,12,0,0,5,0,0,16,824
Niastella,0,0,0,0,0,0,0,0,0,0,2,6,0,57,8,3,3,0,9,21,890
Niigata-25,0,0,0,0,0,0,0,0,0,0,0,1827,0,0,0,0,0,0,0,0,0
Nisaea,1,4,3,1,112,0,0,1,2,770,0,0,0,0,0,0,1,0,1,0,0
Nitratireductor,0,0,0,0,0,0,0,0,0,1009,0,10,0,0,9,4,0,0,0,0,67
Nitratiruptor,0,0,0,0,13,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Nitriliruptor,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0
Nitrincola,0,0,0,0,0,0,0,0,0,16,0,14,8,0,0,0,0,0,0,0,0
Nitritalea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117
Nitrobacter,0,0,0,0,10,0,0,0,0,21,1,8,0,4,0,559,0,0,0,2,312
Nitrococcus,0,2,0,0,13,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Nitrosococcus,0,0,0,0,7,0,0,0,0,2883,0,6,0,0,0,0,0,0,0,0,3
Nitrosomonas,0,1,0,2,82,0,0,2,0,949,0,493,0,0,5,177946,3,0,0,0,12
Nitrosopumilus,0,0,0,4,17,14,14,4,0,0,28,3593,0,0,7420,0,0,0,0,0,221
Nitrosospira,0,0,0,0,19,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0
Nitrosotalea,0,0,0,0,0,0,0,0,0,0,1,1,0,12,0,103344,0,0,0,2,18
Nitrosovibrio,0,0,0,0,0,0,0,0,0,0,3,129,0,2,7,0,0,0,10,0,649
Nitrospina,0,0,0,0,0,0,0,0,0,65011,0,381,0,0,0,0,0,0,0,0,6
Nitrospira,6,3,0,1,2814,1,7,1,3,674,77,4577,5,8703,8244,0,592,0,179,265,5879
Nocardia,14,26,9,0,157,2,7,0,2,70,0,16,7,30,1,0,3,0,0,5,1133
Nocardioides,35,59,12,1,1678,16,32,1,24,1758,0,55,162,106,17,10,0,0,6,19,1682
Nocardiopsis,0,2,0,0,4,0,0,0,0,1,0,0,0,0,1,10023,0,0,0,0,0
Nodosilinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Nodularia,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
Nonlabens,0,0,0,0,0,0,0,0,0,403,1,18,0,0,0,0,0,0,0,0,21
Nonomuraea,0,10,15,0,69,0,0,0,1,11,0,0,2,10,0,120,10,0,1,97,124
Nordella,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0
Nosocomiicoccus,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Nostoc,0,3,0,0,2123,4,2,0,8,3,2,43,0,0,0,53,0,4,0,629,1
Nostochopsis,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Nostocoida,0,0,0,0,0,0,0,0,0,0,2,0,0,44,0,0,0,0,0,0,0
Novispirillum,0,0,0,0,0,0,0,0,0,25,17,1,0,0,0,0,2,0,0,0,7
Novosphingobium,0,0,2,0,42,0,1,0,0,3331,45,5262,36,161,610,104,5,11,178,7,62869
Nowellia,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NP25,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0
NS10 marine group,0,0,0,0,0,0,0,0,0,8030,0,0,0,0,0,0,0,0,0,0,0
NS2b marine group,0,0,0,0,0,0,0,0,0,50331,0,0,0,0,0,0,0,0,0,0,0
NS3a marine group,0,0,0,0,0,0,0,0,0,1412,0,0,0,0,0,0,0,0,0,0,0
NS4 marine group,0,0,0,0,0,0,0,0,0,111838,0,0,0,0,0,0,0,0,0,0,0
NS5 marine group,0,0,0,0,0,0,0,0,0,149703,0,0,0,0,0,0,0,0,0,0,0
NS7 marine group,0,0,0,0,0,0,0,0,0,26405,0,0,0,0,0,0,0,0,0,0,0
nsmpVI18,0,0,0,0,0,0,0,0,0,0,1,11770,0,0,0,1,0,0,0,0,135
Oceanibaculum,0,0,0,0,0,0,0,0,0,12,0,2,0,0,0,0,0,0,0,0,0
Oceanibulbus,0,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0
Oceanicaulis,0,0,0,0,0,0,0,0,0,2594,1,9,0,0,0,0,0,0,0,0,91
Oceanicella,0,0,0,0,0,0,0,0,0,5,0,71,0,0,0,0,0,0,0,0,3
Oceanicola,0,0,0,0,0,0,0,0,0,412,0,0,0,0,0,0,0,0,0,0,0
Oceanimonas,0,0,0,0,0,1,0,0,0,1,0,27,1,0,0,0,0,0,0,0,0
Oceaniovalibus,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,5
Oceaniserpentilla,0,0,0,0,0,0,0,0,0,82,1,3,0,0,0,0,0,0,0,0,4
Oceanisphaera,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0
Oceanistipes,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,47
Oceanobacillus,0,0,0,0,14,2,0,0,0,7,0,1,1,0,0,9,0,0,0,0,0
Oceanobacter,0,0,0,0,0,0,0,0,0,32115,0,0,0,0,0,0,0,0,0,0,0
Oceanospirillum,0,0,0,0,1,0,0,0,0,199,1,160,3,0,0,0,0,0,0,0,398
Ochrobactrum,0,0,0,0,107,0,1,0,0,385,1,29,1,2,0,0,11,1,3,0,59
Ochromonas,0,2,1,51,22,15,8,51,7,0,0,0,0,0,0,0,0,0,0,0,0
Octadecabacter,0,0,0,0,0,0,0,0,0,472,25,80883,0,2,8,975,0,0,0,0,51065
Odontella,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Odoribacter,0,0,0,1,6,3,1,1,0,2,0,1,0,0,1,1,0,0,1,0,0
Oerskovia,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ohtaekwangia,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Oikopleura,9,19,11,5,53,26,12,5,7,0,0,0,0,0,0,0,0,0,0,0,0
Okibacterium,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Oleibacter,0,0,0,0,0,0,0,0,0,0,2,769,0,0,0,247,0,0,0,0,107
Oleiphilus,0,0,0,0,0,0,0,0,0,598,0,479,0,0,0,0,0,0,0,0,8
Oleispira,0,0,0,0,0,0,0,0,0,2533,1,131,0,0,0,0,0,0,0,0,33
Oligella,1,7,4,3,140,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
Olivibacter,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,33
Olleya,0,0,0,0,0,0,0,0,0,1325,0,0,0,0,0,0,0,0,0,0,0
Oltmannsiellopsis,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OM27 clade,0,0,0,0,0,0,0,0,0,16808,0,0,0,0,0,0,0,0,0,0,0
OM43 clade,0,0,0,0,0,0,0,0,0,25859,0,0,0,0,0,0,0,0,0,0,0
OM60(NOR5) clade,0,0,0,0,0,0,0,0,0,35556,0,0,0,0,0,0,0,0,0,0,0
OM75 clade,0,0,0,0,0,0,0,0,0,26092,0,0,0,0,0,0,0,0,0,0,0
Oophila,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Ophioglossum,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Opitutus,10,32,1,1,2800,0,11,1,14,78,231,896,0,687,4021,0,19,0,2,170,39660
OR-59,0,0,0,0,0,0,0,0,0,0,0,1,0,153,0,0,9,0,0,24,1428
Orenia,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Oribacterium,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
Orientia,1,0,0,0,17,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
Ornithinicoccus,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
Ornithinimicrobium,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0
Ornithobacterium,0,0,0,0,7,1,5,0,0,33,0,28,2,0,0,0,0,0,0,0,39
Oryza,1,18,0,1,147,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
Oryzihumus,0,0,0,0,0,0,0,0,0,4,0,21,0,1,6,0,0,0,0,0,13
Oscillatoria,0,0,0,0,175,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
Oscillibacter,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
Oscillochloris,0,0,1,0,11,0,0,0,0,1,0,2,10,1,0,0,0,0,0,4,1
Oscillospira,0,0,0,0,0,0,0,0,0,0,3,166,6,3,18,3,0,0,0,0,0
Osmundastrum,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ostreobium,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ostreococcus,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ottowia,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
Owenweeksia,0,0,0,0,0,0,0,0,0,50814,21,108,0,0,0,229,0,0,0,0,306548
Oxalobacter,0,0,0,0,0,0,0,0,0,16,3,23,17,2,6,0,2,0,1,0,11
Oxalophagus,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Oxobacter,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,8,0,0,0,0,11
p-1088-a5 gut group,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
p-75-a5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0
Pachysandra,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacificibacter,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0
Paenalcaligenes,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Paenibacillus,69,88,31,10,3265,3,17,10,23,303,7,93,93,801,980,8391,45,0,12,402,4483
Paenisporosarcina,0,0,0,0,0,0,0,0,0,7,4,22377,0,84,23,1,0,0,0,2,13
Paenochrobactrum,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Palleronia,0,0,0,0,0,0,0,0,0,171,0,1,0,0,0,0,0,0,0,0,8
Paludibacter,0,0,0,0,0,0,0,0,0,10,115,18798,0,0,9,0,0,0,0,0,156
Panacagrimonas,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
Pandoraea,0,0,0,0,2,0,0,0,0,11,0,15,25,9,0,6,0,0,2,0,26
Pannonibacter,0,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,0,0,0,0,0
Pantoea,0,0,0,0,1535,0,0,0,0,54,0,84,496,0,0,0,0,0,0,0,13
Parabacteroides,0,0,0,0,0,0,0,0,0,1,1,21,0,0,1,538881,0,0,0,0,2022
Parachlamydia,0,5,0,0,6,1,0,0,0,13,1,31,3,0,0,28,0,0,0,0,4
Paracoccus,0,2,0,0,97,0,0,0,0,5635,2,6516,135,1,9,1,0,0,0,36,324468
Paracraurococcus,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,15,249
Paraferrimonas,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0
Paramoritella,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0
Parapedobacter,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,9,0,0,0,0,243
Paraprevotella,0,15,1,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0
Parascardovia,0,1,0,0,20,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Parasegitibacter,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,12
Parasphingopyxis,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0
Parasutterella,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0
Parietochloris,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parvibaculum,0,0,0,0,0,0,0,0,0,789,0,15,0,0,0,3,4,0,12,0,518
Parvimonas,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,24
Parvularcula,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0
Passiflora,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pasteurella,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0
Pasteuria,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0
Patulibacter,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,5
Paucibacter,0,0,0,0,0,0,0,0,0,26,0,0,26,73,1,0,0,0,8,0,0
Paucimonas,0,0,0,0,0,0,0,0,0,98,1,1,0,0,0,0,0,0,0,0,1
Paucisalibacillus,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Paulinella,0,0,0,2,2,0,4,2,0,0,0,279,0,0,0,0,0,0,0,0,78
Pavlova,0,0,0,7,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
PD-UASB-13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Pectobacterium,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
Pediococcus,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Pedobacter,21,17,11,4,6573,6,12,4,5,7,25,118,139,20,52,6,1,3,1,8,8517
Pedomicrobium,0,0,0,0,0,0,0,0,0,40,22,83,5,1369,6,0,54,0,49,110,12111
Pedosphaera,0,0,0,0,0,0,0,0,0,1,15,493,2,496,4,0,0,0,0,14,551
Pelagibaca,0,0,0,0,0,0,0,0,0,369,0,0,0,0,0,0,0,0,0,0,0
Pelagibacterium,0,0,0,0,0,0,0,0,0,1108,0,0,0,0,0,0,0,0,0,0,0
Pelagibius,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0
Pelagicoccus,0,0,0,0,0,0,0,0,0,1637,1,21,0,0,0,0,0,0,0,0,2
Pelagicola,0,0,0,0,0,0,0,0,0,537,0,0,0,0,0,0,0,0,0,0,0
Pelagomonas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pelargonium,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pelistega,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,116
Pellia,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pelobacter,0,0,0,0,1,0,0,0,0,32,0,1941,0,2,0,0,1,0,0,0,1
Pelomonas,0,0,0,0,0,0,0,0,0,100,57,6,0,8,105,0,0,0,0,0,38
Pelosinus,0,0,0,0,0,0,0,0,0,0,7,206,7,1,13,3,0,0,0,0,3337
Pelotomaculum,0,0,0,0,16,0,0,0,0,15,0,28,1,0,0,13,0,0,0,0,0
Penicillium,6,0,0,0,18,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Penthorum,0,0,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peptococcus,0,1,0,1,32,0,0,1,0,8,0,0,0,0,6,0,0,0,0,0,1
Peptoniphilus,0,2,0,2,42,0,1,2,0,15,2,2,0,0,24,0,0,0,0,0,251
Peptostreptococcus,0,0,0,0,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Peredibacter,0,0,0,0,0,0,0,0,0,2057,0,0,1,0,0,0,0,0,0,0,0
Perlucidibaca,0,0,0,0,0,0,0,0,0,12,7,2088,2,31,12,1,1,0,2,0,710
Persicirhabdus,0,0,0,0,0,0,0,0,0,86,2,65200,0,0,1,0,0,0,0,300,18
Persicitalea,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,33860
Persicivirga,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1
Persicobacter,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,255
Persoonia,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pertusaria,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Petrimonas,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
Petrobacter,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0
Peumus,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pezicula,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Phaeobacter,0,0,0,0,0,0,0,0,0,603,6,35818,1,0,0,0,0,0,0,0,47602
Phaeocystis,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phaeospirillum,0,0,0,0,21,0,0,0,0,10,0,0,1,3,0,7,3,0,4,0,1
Phascolarctobacterium,0,0,0,0,0,0,0,0,0,3,0,2,4,0,0,62,0,0,0,0,0
Phaselicystis,0,0,0,0,0,0,0,0,0,43,0,1,0,3,0,127,2,0,0,24,1
Phenylobacterium,0,1,2,0,38,0,0,0,0,182,48,387,33,922,2906,14,26,1,108,356,279285
Phialophora,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phormidium,0,2,0,16,1279,0,0,16,0,341,16,15,0,0,0,0,1,1,0,870,0
Photobacterium,0,0,0,0,0,1,0,0,0,1784,33,1249,4,0,4,0,0,0,0,0,0
Photorhabdus,0,0,1,0,4,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0
Phycicoccus,0,0,0,0,0,0,0,0,0,21,0,39,10,7,0,20,0,0,0,4,398
Phycisphaera,0,0,0,0,0,0,0,0,0,502,0,0,0,0,0,0,0,0,0,0,0
Phyllobacterium,0,0,0,0,5,0,0,0,0,1625,0,0,0,48,0,0,0,1,0,0,0
Phyllocladus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0
Phytohabitans,0,0,0,0,0,0,0,0,0,5,0,0,1,8,2,14,0,0,0,188,5
Phytophthora,2,6,0,0,22164,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0
Pibocella,0,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,0,0,0,0,0
Picochlorum,0,0,0,7,0,7,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0
Picocystis,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Piezobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pigmentiphaga,0,0,0,0,0,0,0,0,0,1,0,0,2,1,3,0,0,0,0,0,0
Pilibacter,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Pilimelia,0,0,0,0,0,0,0,0,0,369,0,0,5,878,3,3,0,0,0,106,69
Pimelobacter,0,0,0,0,0,0,0,0,0,0,0,0,4,11,3,0,0,0,0,7,179
Pinus,0,0,0,3,186,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Pir2 lineage,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
Pir4 lineage,0,0,0,0,0,0,0,0,0,719,0,0,0,0,0,0,0,0,0,0,0
Pirellula,1,21,1,0,84,0,0,0,0,347,5,209,0,499,16,2,0,0,0,628,2172
Piscibacillus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Piscinibacter,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
Piscirickettsia,0,0,0,0,21,0,0,0,0,20,0,5,1,0,0,0,0,0,0,0,0
Pisum,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plagioselmis,0,0,0,4,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Planctomyces,24,35,8,17,4862,69,33,17,45,8764,97,19701,0,449,7391,0,0,0,0,320,34694
planctomycete,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,1
Planctomycete,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Planifilum,0,0,0,0,0,0,0,0,0,0,0,6,11,5,4,0,0,0,0,0,118
Planktotalea,0,0,0,0,0,0,0,0,0,1005,0,0,0,0,0,0,0,0,0,0,0
Planktothricoides,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
Planktothrix,0,0,0,0,1,1,2,0,0,35,0,695,0,0,2,0,0,0,2,34,484
Planobacterium,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Planobispora,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Planococcus,0,0,0,0,1,2,0,0,0,27,2,14,39,156,5,0,0,5,0,1,0
Planomicrobium,0,0,0,0,0,0,0,0,0,154,0,0,144,9,8,0,0,4,0,1,2
Planosporangium,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Plantibacter,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0
Plasmopara,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pleomorphomonas,0,0,0,0,3,0,0,0,0,67,0,105,6,0,3,17,2,0,1,49,1612
Plesiocystis,0,0,0,0,0,0,0,0,0,3,2,1010,0,167,247,231,1,0,15,17,3610
Plesiomonas,0,0,0,0,0,0,0,0,0,63,0,5,0,0,0,24,0,0,0,1,29
Pleurastrum,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pleurocapsa,0,0,0,0,5,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0
Pleurozia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Plocamium,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pMC1A4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Polaribacter,0,0,0,0,4,0,0,0,0,32441,22,5491,0,0,0,0,0,0,0,0,61013
Polaromonas,0,0,0,0,1,0,0,0,0,185,16,1932,0,192,492,0,0,0,42,97,9465
Polyalthia,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polyangium,0,0,0,0,0,0,0,0,0,0,0,8,0,25,0,193,0,0,0,60,18
Polymorphospora,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polymorphum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
Polynucleobacter,0,0,1,0,4,0,0,0,0,14845,1447,418,186,0,6532,6171,0,0,2,0,912
Polypodium,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polytoma,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pontibaca,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Pontibacillus,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Pontibacter,0,0,0,0,0,0,0,0,0,43,0,254,120,0,2,34,0,0,3,6,4326
Ponticaulis,0,0,0,0,0,0,0,0,0,2349,0,0,0,0,0,0,0,0,0,0,0
Ponticoccus,0,0,0,0,0,0,0,0,0,41,0,1,0,0,0,0,0,0,0,0,0
Pontirhabdus,0,0,0,0,0,0,0,0,0,505,0,19898,0,0,0,0,0,0,0,0,44
Populus,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Porifericola,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Porphyra,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Porphyrobacter,0,0,0,0,76,0,0,0,0,2349,0,0,0,0,0,0,0,0,0,0,0
Porphyromonas,2,0,1,2,42,0,0,2,0,27,0,13,0,0,34,0,0,1,0,0,194
Portibacter,0,0,0,0,0,0,0,0,0,5,0,2189,0,0,0,0,0,0,0,0,43
Porticoccus,0,0,0,0,0,0,0,0,0,1048,0,3,0,0,0,0,0,0,0,0,22
Poseidonocella,0,0,0,0,0,0,0,0,0,399,0,0,0,0,0,0,0,0,0,0,0
possible genus 02,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
possible genus 03,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
possible genus 05,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
